customer_id,state,order_value,items_count,is_promo,customer_tenure_days,lifetime_return_rate,pages_viewed,cart_abandon_rate,segment
519,Gujarat,1139.735454,1,0,553.5,0.17,7.5,0.375,1
519,Himachal Pradesh,1353.054574,4,1,111,0.29,4,0.04,2
519,Maharashtra,2971.601602,2,1,322,0.01,6,0.43,2
519,Meghalaya,816.8815182,1,1,427,0.16,5,0.37,2
519,Sikkim,1396.620683,2,0,109,0.31,6,0.06,0
520,Tripura,837.0630761,5,0,1488,0.18,6,0.15,3
520,West Bengal,2038.801463,2,1,1044,0.25,7,0.42,2
521,Punjab,50,1,0,706,0.09,2,0.52,0
521,Rajasthan,2423.044904,1,0,897,0.21,7,0.19,1
521,Sikkim,1634.085721,3,0,1230,0.05,3,0.21,3
522,Arunachal Pradesh,468.8290534,2,0,459,0.27,4,0.32,0
522,Bihar,1326.183284,2,0,469,0.25,6,0.33,0
522,Chhattisgarh,1702.640085,2,1,1466,0.16,7,0.39,2
522,Kerala,2218.235884,1,1,202,0.18,3,0.34,2
522,Tamil Nadu,2479.116882,2,1,598,0.18,10,0.2,1
522,Uttar Pradesh,3704.914331,6,0,84,0.29,8,0.06,1
522,Uttarakhand,917.9830272,1,1,720,0.04,3,0.27,2
523,Goa,188.3967322,7,0,1154,0.09,6,0.13,3
523,Rajasthan,1427.111682,2,0,1421,0.08,4,0.47,3
524,Himachal Pradesh,395.4235195,1,1,485,0.07,7,0.21,2
524,Mizoram,2142.478661,4,1,750,0.01,7,0.69,2
525,Odisha,2268.030086,2,1,1221,0.26,7,0.29,2
525,Rajasthan,2240.550746,3,0,328,0.06,9,0.21,1
525,Tripura,2446.078018,2,1,748,0.14,7,0.17,2
526,Arunachal Pradesh,1538.752258,1,1,1344,0.06,7,0.02,2
526,Madhya Pradesh,2098.380315,1,1,597,0.06,3,0.47,2
526,Punjab,348.7537416,1,0,73,0.06,3,0.25,0
526,Tripura,1417.097716,1.5,1,382.5,0.1,3.5,0.32,2
526,Uttar Pradesh,2068.05268,4,1,192,0.09,3,0.22,2
526,Uttarakhand,2684.338506,2,0,455,0.27,3,0.37,0
526,West Bengal,1171.239589,3,1,392,0.26,4,0.61,2
527,Andhra Pradesh,895.9155663,2,0,1350,0.09,7,0.42,3
527,Arunachal Pradesh,2598.526066,2,0,317,0.09,11,0.39,1
527,Goa,1412.021937,1,0,1379,0.17,4,0.62,3
527,Nagaland,2894.001653,1,1,660,0.22,4,0.07,2
528,Haryana,601.2763216,3,0,1156,0.24,5,0.59,3
528,Kerala,2770.789732,6,1,1054,0.19,8,0.49,1
528,Maharashtra,687.2482412,3,0,724,0.25,3,0.36,3
528,Meghalaya,2028.17927,4,1,1178,0.1,4,0.5,2
528,Sikkim,167.786935,3,1,1132,0.34,4,0.17,2
528,Uttar Pradesh,1470.018774,2,0,1259,0.13,3,0.31,3
528,West Bengal,1573.167802,1.5,0.5,1019,0.125,4.5,0.12,3
529,Jharkhand,1750.612337,2,1,1300,0.25,5,0.51,2
529,Tamil Nadu,2791.909574,4,0,1148,0.16,3,0.24,3
529,Tripura,1955.158351,4,0,308,0.21,7,0.24,0
529,West Bengal,3875.898651,2,1,796,0.06,7,0.23,2
530,Bihar,50,2,1,800,0.15,8,0.25,1
530,Jammu and Kashmir,2150.102091,4,1,1356,0.03,3,0.49,2
530,Meghalaya,1969.925574,2,0,610,0.17,7,0.3,1
530,Odisha,819.7597358,2,0,485,0.26,3,0.02,0
531,Karnataka,1256.002595,5,1,1251,0.18,10,0.35,1
531,Uttar Pradesh,2678.139714,1,0,139,0.22,3,0.23,0
531,Uttarakhand,2915.317054,1,1,249,0.41,7,0.14,2
532,Karnataka,51.73964479,1,0,11,0.14,7,0.21,0
532,Kerala,499.659368,3,0,912,0.17,4,0.47,3
532,Maharashtra,1080.653675,3,0,141,0.22,6,0.39,0
532,Odisha,1854.179609,2,1,1201,0.07,4,0.31,2
532,Punjab,1607.898343,4,1,1074,0.19,7,0.19,2
533,Arunachal Pradesh,852.9705771,2,0,690,0.19,2,0.32,0
533,Assam,1265.110091,2,1,1031,0.2,9,0.37,1
533,Chhattisgarh,1133.432101,1,0,415,0.31,4,0.15,0
533,Manipur,1474.666402,3,1,1143,0.22,8,0.16,1
533,Meghalaya,2071.032993,3,1,837,0.24,5,0.16,2
533,Odisha,2709.596398,2,1,676,0.1,2,0.03,2
533,Sikkim,2483.720547,2,0,592,0.2,3,0.13,0
534,Arunachal Pradesh,1496.854848,4,1,1413,0.09,2,0.28,2
534,Assam,1246.482433,2,0,872,0.04,9,0.27,1
534,Jammu and Kashmir,1710.806323,1,0,933,0.14,4,0.41,3
534,Madhya Pradesh,1875.315967,4,0,341,0.12,7,0.55,0
534,Meghalaya,1665.312059,2,0,1027,0.13,7,0.35,1
535,Jammu and Kashmir,507.001134,4,0,1263,0.1,4,0.59,3
535,Jharkhand,2340.09174,2,0,852,0.09,3,0.26,3
535,Uttar Pradesh,2874.71117,2,0,1364,0.27,4,0.16,3
536,Bihar,1401.835394,1,0,262,0.11,5.5,0.19,0
536,Gujarat,1210.825282,3,0,1030,0.02,6,0.18,3
536,Mizoram,267.1416028,1,1,205,0.23,5,0.27,2
536,West Bengal,1106.182838,1,1,1028,0.17,8,0.38,1
537,Assam,1277.564603,6,0,1407,0.18,7,0.53,3
537,Chhattisgarh,97.58724435,3,0,228,0,5,0.48,0
537,Gujarat,3014.493371,1,0,1233,0.06,3,0.19,3
537,Himachal Pradesh,1860.01076,3,0,496,0.06,9,0.38,1
537,Meghalaya,2108.64547,2,1,1230,0.11,3,0.47,2
537,Rajasthan,2380.888679,1,1,1159,0.26,5,0.3,2
537,Uttar Pradesh,1123.163112,1,0,952,0.1,2,0.25,3
537,Uttarakhand,1078.371014,6,0,42,0.15,3,0.71,0
538,Chhattisgarh,1293.768798,1,1,39,0.18,4,0.31,2
538,Himachal Pradesh,749.7486392,1,1,71,0.05,3,0.26,2
538,Maharashtra,1408.762949,2,0,457,0.37,10,0.09,1
538,Mizoram,150.5534587,2,1,1467,0.16,3,0.26,2
538,Nagaland,546.0188626,1,1,1262,0.15,8,0.32,1
538,Uttarakhand,1235.583473,2,1,495,0.1,8,0.31,1
539,Bihar,1134.71997,5,1,537,0.06,3,0.24,2
539,Jharkhand,1229.854134,1,1,187,0.13,1,0.17,2
539,Kerala,2775.899419,1,0,1423,0.11,3,0.21,3
539,Manipur,928.8039222,1,0,571,0.05,11,0.35,1
539,Uttar Pradesh,1258.146964,2,0,198,0.21,3,0.1,0
540,Tamil Nadu,1529.380023,1,1,1001,0.01,3,0.36,2
541,Gujarat,1122.034882,2,0,1173,0.25,4,0.43,3
541,Manipur,2370.845524,3,0,759,0.2,4,0.16,3
541,Nagaland,50,3,1,1391,0.16,5,0.3,2
541,Tripura,2034.002776,3,1,666,0.09,7,0.23,2
542,Himachal Pradesh,1012.874703,2,1,148,0.12,6,0.37,2
542,Nagaland,1067.282815,2,0,227,0.31,5,0.36,0
542,Rajasthan,1757.724551,3,0,1339,0.25,5,0.12,3
542,Uttar Pradesh,1649.665004,1,1,1498,0.09,4,0.43,2
543,Chhattisgarh,1241.240427,1,1,311,0.11,2,0.42,2
543,Karnataka,860.7249562,2,1,408,0.13,6,0.35,2
543,Manipur,1280.563925,1.5,0,922,0.155,6,0.235,3
543,Punjab,1329.035688,1,1,537,0.02,6,0.13,2
544,Goa,1813.980964,1,0,158,0.07,4,0.53,0
544,Himachal Pradesh,696.8946568,2,1,83,0.33,3,0.12,2
544,Karnataka,1956.944954,1,1,369,0.19,4,0.41,2
544,Maharashtra,1746.872471,1,1,1214,0.23,7,0.35,2
544,Manipur,2202.852422,1,1,664,0.14,4,0.31,2
544,Nagaland,1612.387453,5,0,789,0.07,2,0.17,3
544,Punjab,1820.154013,2,0,590,0.22,4,0.18,0
544,West Bengal,1826.282849,1,0,434,0.11,4,0.38,0
545,Arunachal Pradesh,1275.54994,1,1,1150,0.16,6,0.29,2
545,Chhattisgarh,1354.589122,1,0,1107,0.05,8,0.15,1
545,Haryana,1174.208319,1,0,1095,0.12,5,0.1,3
545,Kerala,50,1,0,1056,0.06,3,0.25,3
545,Maharashtra,3982.945049,3,1,522,0.25,5,0.13,2
545,Rajasthan,1603.900033,1,1,1359,0.32,4,0.2,2
545,Uttarakhand,1963.202072,3,0,320,0.17,7,0.26,0
546,Bihar,983.6280094,1,1,164,0.19,7,0.49,2
546,Karnataka,369.1469806,1,0,1342,0.11,7,0.45,3
546,Mizoram,267.1413002,1.5,0,691.5,0.02,3.5,0.105,0
546,Sikkim,1759.887135,4,0,393,0.24,5,0.37,0
546,Tripura,2606.451168,1,0,1108,0.08,2,0.03,3
546,West Bengal,50,2,0,34,0.16,7,0.25,0
547,Kerala,1571.262675,5,1,1495,0.23,6,0.48,2
548,Chhattisgarh,1051.427108,1,1,89,0.11,3,0.41,2
548,Meghalaya,1155.659438,2,1,1412,0.24,4,0.26,2
548,Nagaland,2240.520771,1,0,419,0.13,7,0.34,0
548,Tamil Nadu,2306.706748,1,0,1238,0.05,2,0.23,3
549,Madhya Pradesh,2179.800557,2,0,1390,0.1,5,0.21,3
549,Manipur,2515.068802,3,0,1088,0.13,6,0.28,3
549,Tripura,2086.198034,5,1,1230,0.17,6,0.37,2
550,Goa,2158.854707,3,0,564,0.12,3,0.39,0
550,Jammu and Kashmir,1174.116117,1,1,167,0.22,4,0.32,2
550,Karnataka,1200.017142,2,1,655,0.24,7,0.41,2
550,Nagaland,1352.578814,1,0,927,0.16,11,0.04,1
551,Maharashtra,1732.003605,1,0,344.5,0.12,6.5,0.14,0
551,Tamil Nadu,1199.164265,1,0,665,0.14,6,0.51,0
552,Chhattisgarh,1049.457944,2,0,1317,0.23,5,0.17,3
552,Jammu and Kashmir,779.0709545,6,0,529,0.09,5,0.42,0
552,Jharkhand,3392.711781,1,0,277,0.25,5,0.23,0
552,Meghalaya,554.6907207,1,0,539,0.18,5.5,0.34,0
552,Odisha,3014.203991,5,0,703,0.14,1,0.49,3
553,Bihar,1469.064058,1,0,1173,0.23,6,0.04,3
553,Goa,2382.605236,3,0,849,0.08,1,0.13,3
553,Kerala,976.1361991,1,1,1117,0.06,3,0.25,2
553,Mizoram,2516.422021,1,1,372,0.13,4,0.42,2
554,Himachal Pradesh,1421.154471,2.5,0,833.5,0.21,4,0.11,3
554,Punjab,400.4599425,1,0,810,0.13,2,0.33,3
554,Tripura,2243.966625,2,0,1081,0.14,7,0.28,1
555,Arunachal Pradesh,1524.470842,1,1,832,0.17,5,0.31,2
555,Gujarat,1540.349308,2,1,398,0.39,7,0.17,2
555,Jharkhand,1595.30038,3,1,1183,0.11,4,0.45,2
555,Tamil Nadu,889.8542133,2,0,1330,0.31,7,0.5,3
556,Chhattisgarh,50,1,1,1092,0.17,4,0,2
556,Haryana,774.8551526,2,0,1424,0.29,3,0.24,3
556,Himachal Pradesh,2833.823415,1,0,1429,0.21,5,0.22,3
556,Jharkhand,1511.615172,1,1,1004.5,0.13,6,0.195,2
556,Kerala,1657.323982,1,0,590,0.05,4,0.37,0
556,Maharashtra,1933.923022,1,0,10,0.16,5,0.33,0
556,Odisha,1688.686855,1,0,626,0.065,6,0.59,0
556,Uttarakhand,1377.855564,2,0,600,0.08,9,0.22,1
557,Karnataka,1591.887447,1,0.5,767.5,0.15,3,0.305,2
557,Meghalaya,2409.324257,2,0,926,0.32,3,0.56,3
557,Uttar Pradesh,1170.334899,3,0,51,0.14,5,0.32,0
557,West Bengal,708.0492319,2,1,249,0.16,3,0.27,2
558,Manipur,1570.994328,3,0,1075,0.02,8,0.22,1
558,Tamil Nadu,371.1823818,1,1,474,0.13,8,0.33,1
558,West Bengal,50,1,0,947,0.07,6,0.38,3
559,Chhattisgarh,1209.769585,1,1,845,0.12,7,0.07,2
559,Gujarat,2580.74293,2,1,221,0.03,5,0.66,2
559,Jammu and Kashmir,50,1,1,1149,0.08,4,0.08,2
559,Jharkhand,1089.241677,3,1,725,0.28,2,0.66,2
559,Meghalaya,511.2275573,1,0,513,0.24,7,0.26,0
559,Rajasthan,1612.372245,4,0,13,0.26,6,0.44,0
559,Uttar Pradesh,2033.661126,3,0,1112,0.1,8,0.34,1
560,Manipur,2766.428265,5,0,1442,0.25,2,0.08,3
561,Sikkim,1662.422618,1,1,666,0.07,4,0.51,2
562,Arunachal Pradesh,806.0948578,1,0,1136,0.03,5,0.49,3
562,Gujarat,50,3,1,1055,0.12,6,0.16,2
562,Jharkhand,180.9899873,4,0,764,0.16,6,0.47,3
562,Manipur,2444.869193,2,1,780,0.1,4,0.4,2
562,Punjab,2253.533293,4,1,201,0.17,3,0.52,2
562,Tripura,2006.810779,2,0,526,0.13,5,0.3,0
562,West Bengal,2841.976843,1,1,988,0.03,9,0.39,1
563,Goa,1106.712713,2,0,1305,0.11,8,0.3,1
563,Gujarat,1710.925445,2,0,1299,0.07,3,0.68,3
563,Haryana,1914.038235,2,0,1205,0.16,5,0.17,3
563,West Bengal,1741.605183,3,1,335,0.23,8,0.35,1
564,Arunachal Pradesh,1469.425467,2,1,1348,0.06,5,0.09,2
564,Chhattisgarh,2216.196962,2,0,937,0.18,6,0.12,3
564,Karnataka,50,2,0,32,0.02,4,0.12,0
564,Maharashtra,1600.177111,1,0,214,0.3,3,0.44,0
564,Nagaland,539.6334354,4,1,942,0.2,4,0.13,2
564,Punjab,1327.74229,4,0,492,0.14,6,0.2,0
564,Tamil Nadu,1959.124897,4,0,1226,0.15,1,0.3,3
564,Uttarakhand,339.2328081,1,0,607,0.23,7,0.24,1
565,Arunachal Pradesh,2366.795296,1,1,32,0.25,6,0.25,2
565,Jammu and Kashmir,1978.215338,3,0,859,0.22,3,0.08,3
565,Manipur,2144.670198,5,0,469,0.15,2,0.16,0
565,West Bengal,1310.195676,2,1,275,0.13,3,0.36,2
566,Bihar,3716.730568,1,0,520,0.19,10,0.21,1
566,Karnataka,835.7156827,3,1,791,0.24,5,0.54,2
566,Madhya Pradesh,482.3279982,2,1,692,0.07,6,0.09,2
566,Sikkim,633.4978464,1,0,946,0.28,5,0.04,3
566,Tamil Nadu,616.5540002,1,1,547,0.13,4,0.3,2
567,Bihar,548.208479,1,1,352,0.2,5,0.27,2
567,Himachal Pradesh,630.8371293,1,1,161,0.2,4,0.24,2
567,Kerala,1104.283037,2,1,753,0.02,5,0.18,2
567,Maharashtra,1952.210821,2.5,0.5,609,0.23,6,0.38,1
567,Uttar Pradesh,2161.204028,1.5,0.25,738.75,0.24,7.25,0.23,1
568,Arunachal Pradesh,50,4,1,1066,0.27,4,0.18,2
568,Bihar,474.6183502,1,1,419,0.2,4,0.34,2
568,Goa,919.3777404,3,0,587,0.29,11,0.18,1
568,Gujarat,3737.937832,1,1,838,0.2,8,0.14,1
568,Himachal Pradesh,1803.238536,4,0,181,0.03,5,0.24,0
568,Karnataka,2360.71505,2,0,162,0.04,4,0.2,0
568,Kerala,1943.351999,1,1,593,0.15,6,0.16,2
568,Maharashtra,513.7482052,1,0,489,0.22,9,0.24,1
568,Manipur,1065.11056,4,1,631,0.07,4,0.5,2
568,Mizoram,509.7516028,4,0,1463,0.33,5,0.26,3
569,Andhra Pradesh,2936.15804,2,0,116,0.17,4,0.28,0
569,Mizoram,1048.026214,1,1,1380,0.17,11,0.62,1
569,Uttar Pradesh,2282.09317,1,0,517,0.22,3,0.24,0
569,West Bengal,553.4569678,3,0,596,0.26,5,0.46,0
570,Jammu and Kashmir,391.4300263,3.5,0.5,965,0.055,4.5,0.295,3
570,Karnataka,1605.237544,2,1,1262,0.09,4,0.59,2
570,Tripura,3105.450479,2,1,615,0.07,6,0.34,2
570,West Bengal,1852.088563,2,1,988,0.07,5,0.33,2
571,Chhattisgarh,1667.508102,1,0,1237,0.14,5,0.05,3
571,Jammu and Kashmir,1904.067033,2.5,1,1134.5,0.16,2.5,0.275,2
571,Karnataka,1130.047453,3,1,546,0.15,4,0.26,2
571,Punjab,2293.35453,5,1,611,0.36,2,0.23,2
571,Uttarakhand,1735.068133,2,0,851,0.18,6,0.36,3
572,Assam,1608.608453,2,0,759,0.01,1,0.29,3
572,Goa,2461.145606,2,1,604,0.19,7,0.41,2
572,Maharashtra,2358.228271,3,1,161,0.09,1,0.19,2
572,Nagaland,859.7552317,2,0,112,0.33,7,0.13,0
573,Chhattisgarh,2607.501367,2,0,136,0.05,6,0.49,0
573,Haryana,1759.753033,2,0,1224,0.12,5,0.16,3
573,Himachal Pradesh,1064.484884,3,0,1094,0.24,6,0.26,3
573,Jharkhand,2000.335971,1,0,1465,0.26,9,0.11,1
573,Madhya Pradesh,3934.904434,2,1,984,0.21,7,0.35,2
573,Mizoram,2327.849725,1,1,475,0.19,5,0.32,2
573,Uttarakhand,1537.487417,4,0,1311,0.13,3,0.29,3
573,West Bengal,1344.080201,2,0,302,0,4,0.26,0
574,Assam,1852.4859,1,0,330,0.19,4,0.29,0
574,Karnataka,1122.480657,3,0,479,0.12,2,0.34,0
574,Madhya Pradesh,2487.492132,2,0,927,0.33,4,0.18,3
574,Odisha,1606.778923,1,0,873,0.11,4,0.23,3
574,Sikkim,3223.978981,1,0,12,0.01,4,0.29,0
575,Chhattisgarh,1239.097823,1,1,188,0.22,4,0.29,2
575,Meghalaya,50,3,0,1087,0.09,8,0.22,1
575,Mizoram,1630.081546,1,0,1382,0.17,3,0.26,3
575,Rajasthan,3146.934406,1,0,157,0.25,2,0.27,0
576,Jammu and Kashmir,838.4597138,1,0,983,0.16,6,0.11,3
576,Maharashtra,741.8509315,1,0,222,0.11,6,0.32,0
576,Mizoram,2366.733261,2,0,672,0.24,9,0.49,1
576,Nagaland,1046.181411,3,1,236,0.23,4,0.46,2
576,Tripura,1542.346319,1,0,952,0.23,7,0.48,1
577,Madhya Pradesh,599.6815295,2,1,1185,0.1,8,0.77,1
577,Mizoram,2700.434578,2,0,585,0.14,5,0.34,0
577,Tripura,1218.176116,2.5,0,1067.5,0.195,7.5,0.32,1
577,Uttarakhand,2390.412212,1,1,73,0.07,2,0.19,2
578,Assam,1414.270221,1,0,863,0.13,7,0.15,1
578,Haryana,2149.498634,2,0.5,667,0.275,5.5,0.335,2
578,Jharkhand,1801.558229,1,1,199,0.19,8,0.31,1
578,Sikkim,529.0820858,2.5,0.5,1259.5,0.115,4,0.34,3
578,Tamil Nadu,959.0543829,2,1,373,0.1,1,0.52,2
578,Uttar Pradesh,1221.845943,5,1,649,0,4,0.1,2
579,Bihar,941.0542858,1,1,402,0.25,7,0.34,2
579,Himachal Pradesh,50,1,0,1231,0.1,6,0.18,3
579,Sikkim,1012.55009,1,0,1377,0.19,8,0.25,1
580,Tamil Nadu,2748.849152,3,0,595,0.09,9,0.31,1
580,West Bengal,50,2,1,304,0.06,6,0.37,2
581,Goa,645.3321535,2,1,1368,0.02,5,0.09,2
581,Kerala,1895.678602,2,0,1443,0.23,5,0.46,3
581,Maharashtra,3519.782344,4,0,192,0.21,6,0.2,0
581,Manipur,3138.366278,1,0,1230,0.12,1,0.27,3
581,Odisha,1219.476414,1,1,792,0.13,5,0.38,2
581,Tamil Nadu,953.4106646,3,0,153,0.04,3,0.19,0
582,Haryana,1530.507822,1,0,548,0.28,10,0.27,1
582,Himachal Pradesh,1255.778289,1,1,35,0.21,4,0.37,2
582,Jharkhand,384.939708,1,0,1185,0.17,5,0.21,3
582,Manipur,2477.397159,2,0,1346,0.26,6,0.23,3
582,Odisha,1001.360582,1,1,459,0.25,5,0.31,2
582,West Bengal,2197.175902,2,1,671,0.1,8,0.31,1
583,Assam,2067.265867,4,1,608,0.09,5,0.1,2
583,Chhattisgarh,2121.658367,2,1,723,0.23,4,0.19,2
583,Haryana,718.2010795,4,0,376,0.02,4,0.11,0
583,Jammu and Kashmir,1032.249065,3,0,501,0.26,4,0.34,0
583,Madhya Pradesh,1181.630208,1,0,16,0,5,0.25,0
583,Manipur,2024.405715,1,1,1294,0.33,8,0.46,1
583,Uttar Pradesh,898.6905617,5,0,1405,0.33,5,0.22,3
584,Assam,2323.326235,5,0,238,0.17,5,0.07,0
584,Chhattisgarh,1501.823214,1,1,1090,0.18,4,0.2,2
584,Himachal Pradesh,1445.338694,1,1,1253,0.38,8,0.45,1
584,Kerala,1195.541413,1,0,53,0.07,4,0.17,0
584,Punjab,1936.671665,4,0.5,626,0.095,4.5,0.335,2
584,Tamil Nadu,1684.030172,2,1,1484,0.29,3,0.42,2
585,Rajasthan,319.0750397,1,1,1262,0.19,6,0.49,2
585,Tripura,1300.897821,1,1,383,0.16,2,0.59,2
586,Madhya Pradesh,1877.555934,4,0,1284,0.03,7,0.55,3
586,Punjab,515.2911892,4,1,518,0.09,3,0.25,2
586,Uttar Pradesh,841.2284682,1.5,0,738.5,0.185,6,0.335,0
587,Arunachal Pradesh,1391.783955,3,0,1191,0.05,2,0.55,3
587,Gujarat,1355.54477,1,1,155,0.06,4,0.1,2
587,Meghalaya,1019.712118,4,1,298,0.38,3,0.1,2
587,Rajasthan,2581.27278,3,0,1068,0.09,5,0.23,3
587,Uttar Pradesh,2114.301133,1,1,368,0.24,4,0.3,2
588,Bihar,2012.981575,3,1,1292,0.17,3,0.36,2
588,Kerala,1143.819855,7,0,1068,0.1,9,0.63,1
588,Punjab,1457.009202,1,0,509,0.21,3,0.13,0
588,Tripura,1827.370727,1,1,173,0.21,5,0.31,2
588,Uttar Pradesh,1711.985553,3,1,1152,0.04,3,0.33,2
589,Jharkhand,916.160996,2,1,404,0.3,4,0.26,2
589,Meghalaya,2079.424544,2,0,769,0.26,5,0.11,0
589,Odisha,1126.219191,1,0,394,0.275,4,0.32,0
589,Uttar Pradesh,470.0497863,2,1,1350,0.29,4,0.26,2
589,Uttarakhand,807.9387543,2,0,375,0.23,3,0.2,0
590,Haryana,820.9105118,3,0,1284,0.14,2,0.49,3
590,Jharkhand,1588.634475,3,0,262,0.14,1,0.34,0
590,Meghalaya,555.7452695,3,0,267,0.01,8,0.01,1
590,Uttarakhand,2266.401754,2,0,581,0.06,6,0.28,0
591,Himachal Pradesh,2657.135479,2,0,1282,0.21,6,0.3,3
591,Kerala,1809.58312,2,0,711,0.08,4,0.32,0
591,Rajasthan,1793.530489,3,1,738,0.33,10,0.34,1
591,Tamil Nadu,1916.829258,1,1,163,0.23,4,0.27,2
592,Haryana,2291.81068,3,1,729,0.23,7,0.32,2
592,Maharashtra,3033.56933,3,0,348,0.09,3,0.18,0
592,Uttar Pradesh,50,1,0,529,0.25,4,0.35,0
593,Andhra Pradesh,1472.584761,2,0,892,0.27,1,0.26,3
593,Gujarat,832.0211338,2,0,823,0.16,6,0.16,3
593,Haryana,292.0531935,1,1,200,0.23,6,0.23,2
593,Jammu and Kashmir,50,1,1,780,0.27,4,0.23,2
593,Jharkhand,710.4320751,3,1,826,0.13,5,0.06,2
593,Nagaland,1289.911823,1,0,1328,0.28,4,0.61,3
593,Tripura,1133.159392,2,1,331,0.17,4,0.4,2
594,Arunachal Pradesh,1983.833266,4,1,574,0.28,9,0.32,1
594,Bihar,1751.811924,3,1,1403,0.17,11,0.6,1
594,Jammu and Kashmir,2268.128087,1,0,322,0.08,6,0.22,0
594,Jharkhand,1506.328706,3,1,396,0.17,8,0.42,1
594,Nagaland,2810.588125,3,0,1439,0.17,4,0.35,3
594,Odisha,2759.141479,2,0,428,0.18,7,0.24,0
594,Tamil Nadu,1671.19139,2,0,947.5,0.135,5,0.335,3
594,Uttar Pradesh,2310.06275,1,1,165,0.27,8,0.28,1
595,Madhya Pradesh,1276.130544,3,1,1350,0.3,3,0.26,2
595,Rajasthan,1840.429507,1,0,392,0.37,5,0.19,0
595,Tripura,1803.634209,5,0,1021,0.06,4,0.34,3
596,Andhra Pradesh,1542.309412,4,1,1380,0.13,6,0.68,2
596,Rajasthan,724.5868068,1,0,1032,0.12,7,0.34,1
596,Tamil Nadu,822.0421447,1.5,1,729,0.215,3,0.155,2
596,Tripura,1838.68463,1,0,800,0.25,1,0.36,3
596,Uttar Pradesh,50,1,1,760,0.14,5,0.21,2
597,Arunachal Pradesh,1441.145727,1,1,91,0.09,5,0.31,2
597,Jammu and Kashmir,1826.59966,1,0,94,0.15,5,0.21,0
597,Madhya Pradesh,1461.311062,2,0,1033,0.29,1,0.2,3
597,Manipur,1358.969632,4,0,1108,0.19,4,0.6,3
597,Meghalaya,1406.191832,1,0,607,0.11,8,0.17,1
597,Rajasthan,1637.264373,1,0,35,0.09,6,0.46,0
597,Sikkim,1252.766551,2,0,1433,0.11,1,0.4,3
598,Andhra Pradesh,2182.970198,1,1,1379,0.07,4,0.52,2
598,Assam,2599.775192,1,0,1082,0.24,2,0.51,3
598,Maharashtra,1150.362457,2,0,388,0.12,6,0.13,0
599,Arunachal Pradesh,1624.150473,1,0,677,0.28,4,0.42,0
599,Jammu and Kashmir,2231.731821,2,0,320,0.25,7,0.54,0
599,Karnataka,2687.836255,1,0,1420,0.15,3,0.24,3
599,Maharashtra,1288.741564,2,1,534,0.17,6,0.23,2
599,Odisha,1586.263318,1,0,113,0.06,1,0.34,0
599,Punjab,897.8358833,1,0,1110,0.65,3,0.15,3
599,Tripura,1964.677382,2,0,900,0.12,3,0.59,3
600,Arunachal Pradesh,490.8899389,4,0,1498,0.16,5,0.46,3
600,Chhattisgarh,1828.108328,1,0,1306,0.19,3,0.35,3
600,Gujarat,2456.694142,3,0,623,0.1,4,0.37,0
600,Haryana,1815.049741,2,1,821,0.1,5,0.11,2
600,Sikkim,1326.254334,2,0,645,0.11,6.5,0.25,0
600,Tripura,1369.664689,2,0,1086,0.08,4,0.47,3
600,Uttarakhand,1493.459443,5,1,723,0.19,4,0.24,2
601,Arunachal Pradesh,787.658527,2,1,428,0.13,4,0.45,2
601,Chhattisgarh,2170.390663,2,0,31,0.28,8,0.48,0
601,Gujarat,1100.89439,1.5,0.5,281.5,0.075,7,0.21,1
601,Jharkhand,2312.552629,3,0,766,0.16,7,0.2,1
601,Maharashtra,1369.2663,4,1,503,0.11,3,0.19,2
601,Rajasthan,50,3,0,858,0.13,9,0.36,1
601,Tamil Nadu,2352.301089,4,1,1213,0.24,3,0.55,2
601,Tripura,154.1410221,2,0,166,0.11,2,0.13,0
602,Assam,2073.537919,4,1,1055,0.23,6,0.09,2
602,Manipur,945.539162,2,1,489,0.38,2,0.25,2
602,Punjab,2071.290381,1,0.5,896,0.045,1.5,0.415,3
603,Arunachal Pradesh,1696.882103,2,0,18,0.06,7,0.62,0
603,Jammu and Kashmir,50,1,1,344,0.21,6,0.22,2
603,Madhya Pradesh,3281.195233,1,1,372,0.13,2,0.24,2
603,Maharashtra,188.8063852,2,0,200,0.07,3,0.27,0
603,Punjab,508.5578319,3,1,1492,0.38,2,0.29,2
603,Sikkim,1022.74253,2,0,606,0.31,6,0.12,0
604,Gujarat,1109.298347,2,0.5,951,0.18,6,0.35,1
604,Haryana,1099.595472,5,0,357,0.08,5,0.5,0
604,Madhya Pradesh,1422.558988,2,1,1140,0.04,3,0.54,2
604,Sikkim,2442.482341,5,1,109,0.3,7,0.04,2
604,Tamil Nadu,2910.181374,1,0,925,0.13,4,0.02,3
605,Assam,388.3326865,1,1,149,0.23,6,0.32,2
605,Chhattisgarh,1416.73722,2,0,876,0.03,2,0.4,3
605,Goa,2919.465585,2,0,1017,0.2,7,0.24,1
605,Haryana,723.5322844,3,1,1263,0.11,4,0.34,2
605,Maharashtra,2877.760289,1,1,1355,0.11,7,0.52,2
605,Manipur,1509.08119,1,0,98,0.22,2,0.31,0
605,Sikkim,810.5606572,1,0,768,0.33,2,0.32,3
605,Tripura,87.24888512,7,0,375,0.12,4,0.29,0
606,Arunachal Pradesh,1601.520022,1,0,907,0.18,5,0.25,3
606,Meghalaya,343.2993144,3,1,926,0.25,9,0.21,1
